C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_34_560.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_34_560.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_34_560.jpg,0,0.4871837,0,0.5095229
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_34_663.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_34_663.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_34_663.jpg,0,0.7971224,0,1.334512
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_34_765.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_34_765.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_34_765.jpg,0,1,0,2.472941
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_34_868.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_34_868.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_34_868.jpg,-0.1956936,1,0,3.649338
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_34_970.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_34_970.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_34_970.jpg,-0.5005026,1,0,4.789839
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_35_073.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_35_073.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_35_073.jpg,-0.1947743,1,0,5.949968
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_35_179.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_35_179.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_35_179.jpg,0,1,0,7.318534
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_35_283.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_35_283.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_35_283.jpg,0,1,0,8.451863
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_35_387.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_35_387.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_35_387.jpg,-0.1795284,1,0,9.566028
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_35_488.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_35_488.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_35_488.jpg,-0.4816311,1,0,10.6118
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_35_590.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_35_590.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_35_590.jpg,-0.2041328,1,0,11.54053
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_35_694.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_35_694.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_35_694.jpg,0,1,0,12.87862
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_35_795.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_35_795.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_35_795.jpg,-0.0555771,1,0,14.10563
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_35_895.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_35_895.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_35_895.jpg,-0.3557247,1,0,15.02926
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_35_996.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_35_996.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_35_996.jpg,-0.3158349,1,0,16.103
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_36_102.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_36_102.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_36_102.jpg,-0.01968932,1,0,17.11496
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_36_203.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_36_203.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_36_203.jpg,0,1,0,18.16504
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_36_304.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_36_304.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_36_304.jpg,0,1,0,19.19139
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_36_407.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_36_407.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_36_407.jpg,-0.270633,1,0,20.18091
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_36_508.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_36_508.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_36_508.jpg,-0.5769504,1,0,21.02499
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_36_613.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_36_613.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_36_613.jpg,-0.564849,1,0,21.83199
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_36_715.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_36_715.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_36_715.jpg,-0.2014322,1,0,23.03913
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_36_820.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_36_820.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_36_820.jpg,0,1,0,24.00887
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_36_924.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_36_924.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_36_924.jpg,0,1,0,24.96096
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_37_027.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_37_027.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_37_027.jpg,0,1,0,25.91957
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_37_131.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_37_131.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_37_131.jpg,0,1,0,26.8664
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_37_237.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_37_237.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_37_237.jpg,0,1,0,27.99101
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_37_339.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_37_339.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_37_339.jpg,0,1,0,28.91782
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_37_440.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_37_440.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_37_440.jpg,-0.287739,1,0,29.78969
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_37_545.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_37_545.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_37_545.jpg,-0.3675444,1,0,30.17431
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_37_648.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_37_648.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_37_648.jpg,-0.0763611,1,0,30.19105
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_37_753.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_37_753.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_37_753.jpg,0,1,0,30.18938
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_37_857.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_37_857.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_37_857.jpg,0,1,0,30.19026
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_37_963.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_37_963.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_37_963.jpg,0,1,0,30.1903
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_38_067.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_38_067.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_38_067.jpg,-0.1126488,1,0,30.18719
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_38_175.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_38_175.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_38_175.jpg,-0.2601867,1,0,30.18235
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_38_280.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_38_280.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_38_280.jpg,0,1,0,30.18769
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_38_384.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_38_384.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_38_384.jpg,0,1,0,30.1905
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_38_487.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_38_487.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_38_487.jpg,0,1,0,30.19029
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_38_587.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_38_587.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_38_587.jpg,0,1,0,30.19029
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_38_688.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_38_688.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_38_688.jpg,-0.1013706,1,0,30.18785
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_38_792.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_38_792.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_38_792.jpg,-0.3966387,1,0,30.15655
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_38_893.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_38_893.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_38_893.jpg,-0.08754686,1,0,30.19144
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_38_994.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_38_994.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_38_994.jpg,0,1,0,30.18986
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_39_095.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_39_095.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_39_095.jpg,0,1,0,30.19022
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_39_201.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_39_201.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_39_201.jpg,0,1,0,30.1903
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_39_303.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_39_303.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_39_303.jpg,0,1,0,30.19032
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_39_408.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_39_408.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_39_408.jpg,-0.0195852,1,0,30.19022
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_39_509.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_39_509.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_39_509.jpg,-0.3186753,1,0,30.16618
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_39_611.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_39_611.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_39_611.jpg,-0.09218159,1,0,30.19118
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_39_712.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_39_712.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_39_712.jpg,0,1,0,30.18977
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_39_816.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_39_816.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_39_816.jpg,0,1,0,30.19028
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_39_919.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_39_919.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_39_919.jpg,-0.0443073,1,0,30.18999
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_40_022.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_40_022.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_40_022.jpg,-0.3471348,1,0,30.16317
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_40_127.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_40_127.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_40_127.jpg,-0.2579355,1,0,30.18791
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_40_233.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_40_233.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_40_233.jpg,0,1,0,30.18719
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_40_334.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_40_334.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_40_334.jpg,0,1,0,30.19006
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_40_439.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_40_439.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_40_439.jpg,0,1,0,30.19029
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_40_545.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_40_545.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_40_545.jpg,0,1,0,30.19029
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_40_649.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_40_649.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_40_649.jpg,0,1,0,30.18968
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_40_755.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_40_755.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_40_755.jpg,0,1,0,30.19032
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_40_856.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_40_856.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_40_856.jpg,0,1,0,30.18979
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_40_959.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_40_959.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_40_959.jpg,-0.1778184,1,0,30.18139
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_41_059.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_41_059.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_41_059.jpg,-0.2313915,1,0,30.18471
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_41_162.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_41_162.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_41_162.jpg,0,1,0,30.18842
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_41_262.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_41_262.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_41_262.jpg,0,1,0,30.1901
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_41_365.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_41_365.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_41_365.jpg,-0.09321029,1,0,30.18887
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_41_465.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_41_465.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_41_465.jpg,-0.2324601,1,0,30.18068
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_41_566.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_41_566.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_41_566.jpg,0,1,0,30.18833
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_41_668.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_41_668.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_41_668.jpg,0,1,0,30.19016
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_41_774.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_41_774.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_41_774.jpg,0,1,0,30.18961
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_41_878.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_41_878.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_41_878.jpg,0,1,0,30.19032
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_41_981.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_41_981.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_41_981.jpg,-0.1748409,1,0,30.1822
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_42_082.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_42_082.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_42_082.jpg,-0.3163788,1,0,30.17216
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_42_190.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_42_190.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_42_190.jpg,-0.00114573,1,0,30.18843
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_42_290.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_42_290.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_42_290.jpg,0,1,0,30.18983
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_42_391.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_42_391.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_42_391.jpg,0,1,0,30.19026
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_42_492.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_42_492.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_42_492.jpg,0,1,0,30.19028
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_42_600.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_42_600.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_42_600.jpg,-0.1933878,1,0,30.18052
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_42_704.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_42_704.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_42_704.jpg,-0.1504905,1,0,30.18945
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_42_811.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_42_811.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_42_811.jpg,0,1,0,30.18975
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_42_912.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_42_912.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_42_912.jpg,0,1,0,30.19019
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_43_013.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_43_013.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_43_013.jpg,0,1,0,30.1903
C:\Users\Hello\Downloads\DATA\IMG\center_2021_11_17_12_12_43_114.jpg, C:\Users\Hello\Downloads\DATA\IMG\left_2021_11_17_12_12_43_114.jpg, C:\Users\Hello\Downloads\DATA\IMG\right_2021_11_17_12_12_43_114.jpg,0,1,0,30.19031
